date,value
2013-03-01T00:00:00Z,1118.59
2013-04-01T00:00:00Z,1112.91
2013-05-01T00:00:00Z,1108.36
2013-06-01T00:00:00Z,1105.98
2013-07-01T00:00:00Z,1105.92
2013-08-01T00:00:00Z,1106.13
2013-09-01T00:00:00Z,1106.92
2013-10-01T00:00:00Z,1104.04
2013-11-01T00:00:00Z,1106.36
2013-12-01T00:00:00Z,1106.73
2014-01-01T00:00:00Z,1108.75
2014-02-01T00:00:00Z,1107.94
2014-03-01T00:00:00Z,1101.71
2014-04-01T00:00:00Z,1094.55
2014-05-01T00:00:00Z,1087.46
2014-06-01T00:00:00Z,1082.66
2014-07-01T00:00:00Z,1080.6
2014-08-01T00:00:00Z,1081.55
2014-09-01T00:00:00Z,1081.33
2014-10-01T00:00:00Z,1082.79
2014-11-01T00:00:00Z,1083.57
2014-12-01T00:00:00Z,1087.79
2015-01-01T00:00:00Z,1088.51
2015-02-01T00:00:00Z,1088.98
2015-03-01T00:00:00Z,1084.87
2015-04-01T00:00:00Z,1079.03
2015-05-01T00:00:00Z,1076.57
2015-06-01T00:00:00Z,1075.08
2015-07-01T00:00:00Z,1078.15
2015-08-01T00:00:00Z,1078.31
2015-09-01T00:00:00Z,1078.1
2015-10-01T00:00:00Z,1078.99
2015-11-01T00:00:00Z,1078.23
2015-12-01T00:00:00Z,1080.91
2016-01-01T00:00:00Z,1083.68
2016-02-01T00:00:00Z,1084.17
2016-03-01T00:00:00Z,1080.45
2016-04-01T00:00:00Z,1076.13
2016-05-01T00:00:00Z,1073.8
2016-06-01T00:00:00Z,1071.64
2016-07-01T00:00:00Z,1072.75
2016-08-01T00:00:00Z,1075.17
2016-09-01T00:00:00Z,1075.23
2016-10-01T00:00:00Z,1076.34
2016-11-01T00:00:00Z,1076.55
2016-12-01T00:00:00Z,1080.82
2017-01-01T00:00:00Z,1086.08
2017-02-01T00:00:00Z,1089.78
2017-03-01T00:00:00Z,1088.26
2017-04-01T00:00:00Z,1084.89
2017-05-01T00:00:00Z,1081.56
2017-06-01T00:00:00Z,1079.52
2017-07-01T00:00:00Z,1079.03
2017-08-01T00:00:00Z,1081.44
2017-09-01T00:00:00Z,1082.05
2017-10-01T00:00:00Z,1082.3
2017-11-01T00:00:00Z,1080.95
2017-12-01T00:00:00Z,1082.52
2018-01-01T00:00:00Z,1087.5
2018-02-01T00:00:00Z,1088.21
2018-03-01T00:00:00Z,1088.11
2018-04-01T00:00:00Z,1084.49
2018-05-01T00:00:00Z,1080
2018-06-01T00:00:00Z,1076.81
2018-07-01T00:00:00Z,1077.43
2018-08-01T00:00:00Z,1078.88
2018-09-01T00:00:00Z,1078.29
2018-10-01T00:00:00Z,1078.52
2018-11-01T00:00:00Z,1078.32
2018-12-01T00:00:00Z,1081.46
2019-01-01T00:00:00Z,1085.75
2019-02-01T00:00:00Z,1087.97
2019-03-01T00:00:00Z,1090.24
2019-04-01T00:00:00Z,1088.95
2019-05-01T00:00:00Z,1086.48
2019-06-01T00:00:00Z,1084.71
2019-07-01T00:00:00Z,1082.82
2019-08-01T00:00:00Z,1083.45
2019-09-01T00:00:00Z,1083
2019-10-01T00:00:00Z,1082.61
2019-11-01T00:00:00Z,1083.85
2019-12-01T00:00:00Z,1090.49
2020-01-01T00:00:00Z,1094.68
2020-02-01T00:00:00Z,1096.27
2020-03-01T00:00:00Z,1098.59
2020-04-01T00:00:00Z,1096.39
2020-05-01T00:00:00Z,1091.32
2020-06-01T00:00:00Z,1087.07
2020-07-01T00:00:00Z,1084.63
2020-08-01T00:00:00Z,1084.04
2020-09-01T00:00:00Z,1083.21
2020-10-01T00:00:00Z,1081.88
2020-11-01T00:00:00Z,1081.07
2020-12-01T00:00:00Z,1083.72
2021-01-01T00:00:00Z,1085.95
2021-02-01T00:00:00Z,1087.26
2021-03-01T00:00:00Z,1084.39
2021-04-01T00:00:00Z,1079.3
2021-05-01T00:00:00Z,1073.5
2021-06-01T00:00:00Z,1068.77
2021-07-01T00:00:00Z,1067.65
2021-08-01T00:00:00Z,1067.96
2021-09-01T00:00:00Z,1067.68
2021-10-01T00:00:00Z,1066.77
2021-11-01T00:00:00Z,1064.97
2021-12-01T00:00:00Z,1066.39
2022-01-01T00:00:00Z,1067.09
2022-02-01T00:00:00Z,1066.78
2022-03-01T00:00:00Z,1061.49
2022-04-01T00:00:00Z,1054.69
2022-05-01T00:00:00Z,1047.69
2022-06-01T00:00:00Z,1043.02
2022-07-01T00:00:00Z,1040.92
2022-08-01T00:00:00Z,1044.28
2022-09-07T00:00:00Z,1044.04
2022-09-08T00:00:00Z,1043.94
2022-09-09T00:00:00Z,1043.78
2022-09-09T01:00:00Z,1043.94
2022-09-09T02:00:00Z,1043.92
2022-09-09T03:00:00Z,1043.98
2022-09-09T04:00:00Z,1043.96
2022-09-09T05:00:00Z,1043.91
2022-09-09T06:00:00Z,1043.95
2022-09-09T07:00:00Z,1043.98
2022-09-09T08:00:00Z,1043.94
2022-09-09T09:00:00Z,1043.92
2022-09-09T10:00:00Z,1043.97
2022-09-09T11:00:00Z,1043.97
2022-09-09T12:00:00Z,1043.93
2022-09-09T13:00:00Z,1043.94
2022-09-09T14:00:00Z,1043.97
2022-09-09T15:00:00Z,1043.93
2022-09-09T16:00:00Z,1043.88
2022-09-09T17:00:00Z,1043.88
2022-09-09T18:00:00Z,1043.88
2022-09-09T19:00:00Z,1043.83
2022-09-09T20:00:00Z,1043.81
2022-09-09T21:00:00Z,1043.82
2022-09-09T22:00:00Z,1043.78
2022-09-09T23:00:00Z,1043.78
2022-09-10T00:00:00Z,1043.79
2022-09-10T01:00:00Z,1043.77
2022-09-10T02:00:00Z,1043.77
2022-09-10T03:00:00Z,1043.8
2022-09-10T04:00:00Z,1043.8
2022-09-10T05:00:00Z,1043.77
2022-09-10T06:00:00Z,1043.8
2022-09-10T07:00:00Z,1043.81
2022-09-10T08:00:00Z,1043.82
2022-09-10T09:00:00Z,1043.83
2022-09-10T10:00:00Z,1043.86
2022-09-10T11:00:00Z,1043.85
2022-09-10T12:00:00Z,1043.87
2022-09-10T13:00:00Z,1043.89
2022-09-10T14:00:00Z,1043.94
2022-09-10T15:00:00Z,1043.85
2022-09-10T16:00:00Z,1043.81
2022-09-10T17:00:00Z,1043.89
2022-09-10T18:00:00Z,1043.84
2022-09-10T19:00:00Z,1043.78
2022-09-10T20:00:00Z,1043.81
2022-09-10T21:00:00Z,1043.82
2022-09-10T22:00:00Z,1043.79
2022-09-10T23:00:00Z,1043.79
2022-09-11T00:00:00Z,1043.85
2022-09-11T01:00:00Z,1043.8
2022-09-11T02:00:00Z,1043.79
2022-09-11T03:00:00Z,1043.81
2022-09-11T04:00:00Z,1043.83
2022-09-11T05:00:00Z,1043.81
2022-09-11T06:00:00Z,1043.82
2022-09-11T07:00:00Z,1043.83
2022-09-11T08:00:00Z,1043.83
2022-09-11T09:00:00Z,1043.83
2022-09-11T10:00:00Z,1043.84
2022-09-11T11:00:00Z,1043.88
2022-09-11T12:00:00Z,1043.88
2022-09-11T13:00:00Z,1043.88
2022-09-11T14:00:00Z,1043.88
2022-09-11T15:00:00Z,1043.89
2022-09-11T16:00:00Z,1043.86
2022-09-11T17:00:00Z,1043.84
2022-09-11T18:00:00Z,1043.85
2022-09-11T19:00:00Z,1043.86
2022-09-11T20:00:00Z,1043.84
2022-09-11T21:00:00Z,1043.84
2022-09-11T22:00:00Z,1043.83
2022-09-11T23:00:00Z,1043.85
2022-09-12T00:00:00Z,1043.86
2022-09-12T01:00:00Z,1043.86
2022-09-12T02:00:00Z,1043.87
2022-09-12T03:00:00Z,1043.83
2022-09-12T04:00:00Z,1043.87
2022-09-12T05:00:00Z,1043.82
2022-09-12T06:00:00Z,1043.85
2022-09-12T07:00:00Z,1043.93
2022-09-12T08:00:00Z,1043.91
2022-09-12T09:00:00Z,1043.86
2022-09-12T10:00:00Z,1043.94
2022-09-12T11:00:00Z,1043.98
2022-09-12T12:00:00Z,1043.9
2022-09-12T13:00:00Z,1043.92
2022-09-12T14:00:00Z,1043.95
2022-09-12T15:00:00Z,1043.91
2022-09-12T16:00:00Z,1043.89
2022-09-12T17:00:00Z,1043.91
2022-09-12T18:00:00Z,1043.91
2022-09-12T19:00:00Z,1043.89
2022-09-12T20:00:00Z,1043.88
2022-09-12T21:00:00Z,1043.89
2022-09-12T22:00:00Z,1043.87
2022-09-12T23:00:00Z,1043.86
2022-09-13T00:00:00Z,1043.96
2022-09-13T01:00:00Z,1043.9
2022-09-13T02:00:00Z,1043.89
2022-09-13T03:00:00Z,1043.91
2022-09-13T04:00:00Z,1043.9
2022-09-13T05:00:00Z,1043.9
2022-09-13T06:00:00Z,1043.91
2022-09-13T07:00:00Z,1043.93
2022-09-13T08:00:00Z,1043.93
2022-09-13T09:00:00Z,1043.94
2022-09-13T10:00:00Z,1043.95
2022-09-13T11:00:00Z,1043.96
2022-09-13T12:00:00Z,1043.96
2022-09-13T13:00:00Z,1043.97
2022-09-13T14:00:00Z,1043.98
2022-09-13T15:00:00Z,1044
2022-09-13T16:00:00Z,1043.99
2022-09-13T17:00:00Z,1043.94
2022-09-13T18:00:00Z,1043.96
2022-09-13T19:00:00Z,1043.97
2022-09-13T20:00:00Z,1043.96
2022-09-13T21:00:00Z,1043.97
2022-09-13T22:00:00Z,1043.97
2022-09-13T23:00:00Z,1043.96
2022-09-14T00:00:00Z,1044.02
2022-09-14T01:00:00Z,1043.99
2022-09-14T02:00:00Z,1043.99
2022-09-14T03:00:00Z,1043.96
2022-09-14T04:00:00Z,1043.96
2022-09-14T05:00:00Z,1043.98
2022-09-14T06:00:00Z,1043.97
2022-09-14T07:00:00Z,1043.98
2022-09-14T08:00:00Z,1043.98
2022-09-14T09:00:00Z,1044
2022-09-14T10:00:00Z,1043.99
2022-09-14T11:00:00Z,1043.99
2022-09-14T12:00:00Z,1044.02
2022-09-14T13:00:00Z,1044.04
2022-09-14T14:00:00Z,1044.04
2022-09-14T15:00:00Z,1044.05
2022-09-14T16:00:00Z,1044.05
2022-09-14T17:00:00Z,1044
2022-09-14T18:00:00Z,1044.02
2022-09-14T19:00:00Z,1044.04
2022-09-14T20:00:00Z,1043.99
2022-09-14T21:00:00Z,1043.98
2022-09-14T22:00:00Z,1043.99
2022-09-14T23:00:00Z,1044.01
2022-09-15T00:00:00Z,1044.01
2022-09-15T01:00:00Z,1044.01
2022-09-15T02:00:00Z,1044.03
2022-09-15T03:00:00Z,1044.04
2022-09-15T04:00:00Z,1044.04
2022-09-15T05:00:00Z,1044.03
2022-09-15T06:00:00Z,1044.05
2022-09-15T07:00:00Z,1044.06
2022-09-15T08:00:00Z,1044.07
2022-09-15T09:00:00Z,1044.07
2022-09-15T10:00:00Z,1044.08
2022-09-15T11:00:00Z,1044.09
2022-09-15T12:00:00Z,1044.1
2022-09-15T13:00:00Z,1044.11
2022-09-15T14:00:00Z,1044.12
2022-09-15T15:00:00Z,1044.13
2022-09-15T16:00:00Z,1044.12
2022-09-15T17:00:00Z,1044.1
2022-09-15T18:00:00Z,1044.12
2022-09-15T19:00:00Z,1044.12
2022-09-15T20:00:00Z,1044.1
2022-09-15T21:00:00Z,1044.08
2022-09-15T22:00:00Z,1044.11
2022-09-15T23:00:00Z,1044.12
2022-09-16T00:00:00Z,1044.11
2022-09-16T01:00:00Z,1044.13
2022-09-16T02:00:00Z,1044.15
2022-09-16T03:00:00Z,1044.15
2022-09-16T04:00:00Z,1044.16
2022-09-16T05:00:00Z,1044.17
2022-09-16T06:00:00Z,1044.17
2022-09-16T07:00:00Z,1044.2
2022-09-16T08:00:00Z,1044.21
2022-09-16T09:00:00Z,1044.19
2022-09-16T10:00:00Z,1044.21
2022-09-16T11:00:00Z,1044.25
2022-09-16T12:00:00Z,1044.24
2022-09-16T13:00:00Z,1044.25
2022-09-16T14:00:00Z,1044.27
2022-09-16T15:00:00Z,1044.28
2022-09-16T16:00:00Z,1044.27
2022-09-16T17:00:00Z,1044.24
2022-09-16T18:00:00Z,1044.27
2022-09-16T19:00:00Z,1044.27
2022-09-16T20:00:00Z,1044.25
2022-09-16T21:00:00Z,1044.23
2022-09-16T22:00:00Z,1044.25
2022-09-16T23:00:00Z,1044.26
2022-09-17T00:00:00Z,1044.24
2022-09-17T01:00:00Z,1044.24
2022-09-17T02:00:00Z,1044.27
2022-09-17T03:00:00Z,1044.26
2022-09-17T04:00:00Z,1044.26
2022-09-17T05:00:00Z,1044.27
2022-09-17T06:00:00Z,1044.29
2022-09-17T07:00:00Z,1044.29
2022-09-17T08:00:00Z,1044.29
2022-09-17T09:00:00Z,1044.31
2022-09-17T10:00:00Z,1044.31
2022-09-17T11:00:00Z,1044.32
2022-09-17T12:00:00Z,1044.33
2022-09-17T13:00:00Z,1044.35
2022-09-17T14:00:00Z,1044.35
2022-09-17T15:00:00Z,1044.37
2022-09-17T16:00:00Z,1044.36
2022-09-17T17:00:00Z,1044.34
2022-09-17T18:00:00Z,1044.34
2022-09-17T19:00:00Z,1044.36
2022-09-17T20:00:00Z,1044.34
2022-09-17T21:00:00Z,1044.32
2022-09-17T22:00:00Z,1044.33
2022-09-17T23:00:00Z,1044.33
2022-09-18T00:00:00Z,1044.32
2022-09-18T01:00:00Z,1044.35
2022-09-18T02:00:00Z,1044.35
2022-09-18T03:00:00Z,1044.35
2022-09-18T04:00:00Z,1044.35
2022-09-18T05:00:00Z,1044.36
2022-09-18T06:00:00Z,1044.38
2022-09-18T07:00:00Z,1044.38
2022-09-18T08:00:00Z,1044.38
2022-09-18T09:00:00Z,1044.4
2022-09-18T10:00:00Z,1044.4
2022-09-18T11:00:00Z,1044.38
2022-09-18T12:00:00Z,1044.41
2022-09-18T13:00:00Z,1044.42
2022-09-18T14:00:00Z,1044.42
2022-09-18T15:00:00Z,1044.43
2022-09-18T16:00:00Z,1044.42
2022-09-18T17:00:00Z,1044.42
2022-09-18T18:00:00Z,1044.42
2022-09-18T19:00:00Z,1044.41
2022-09-18T20:00:00Z,1044.42
2022-09-18T21:00:00Z,1044.41
2022-09-18T22:00:00Z,1044.39
2022-09-18T23:00:00Z,1044.41
2022-09-19T00:00:00Z,1044.42
2022-09-19T01:00:00Z,1044.4
2022-09-19T02:00:00Z,1044.4
2022-09-19T03:00:00Z,1044.42
2022-09-19T04:00:00Z,1044.42
2022-09-19T05:00:00Z,1044.4
2022-09-19T06:00:00Z,1044.42
2022-09-19T07:00:00Z,1044.44
2022-09-19T08:00:00Z,1044.43
2022-09-19T09:00:00Z,1044.43
2022-09-19T10:00:00Z,1044.44
2022-09-19T11:00:00Z,1044.44
2022-09-19T12:00:00Z,1044.43
2022-09-19T13:00:00Z,1044.44
2022-09-19T14:00:00Z,1044.46
2022-09-19T15:00:00Z,1044.45
2022-09-19T16:00:00Z,1044.44
2022-09-19T17:00:00Z,1044.41
2022-09-19T18:00:00Z,1044.42
2022-09-19T19:00:00Z,1044.46
2022-09-19T20:00:00Z,1044.43
2022-09-19T21:00:00Z,1044.38
2022-09-19T22:00:00Z,1044.39
2022-09-19T23:00:00Z,1044.43
2022-09-20T00:00:00Z,1044.42
2022-09-20T01:00:00Z,1044.39
2022-09-20T02:00:00Z,1044.43
2022-09-20T03:00:00Z,1044.44
2022-09-20T04:00:00Z,1044.41
2022-09-20T05:00:00Z,1044.42
2022-09-20T06:00:00Z,1044.43
2022-09-20T07:00:00Z,1044.44
2022-09-20T08:00:00Z,1044.43
2022-09-20T09:00:00Z,1044.45
2022-09-20T10:00:00Z,1044.44
2022-09-20T11:00:00Z,1044.45
2022-09-20T12:00:00Z,1044.47
2022-09-20T13:00:00Z,1044.47
2022-09-20T14:00:00Z,1044.48
2022-09-20T15:00:00Z,1044.49
2022-09-20T16:00:00Z,1044.47
2022-09-20T17:00:00Z,1044.44
2022-09-20T18:00:00Z,1044.47
2022-09-20T19:00:00Z,1044.48
2022-09-20T20:00:00Z,1044.44
2022-09-20T21:00:00Z,1044.44
2022-09-20T22:00:00Z,1044.45
2022-09-20T23:00:00Z,1044.45
2022-09-21T00:00:00Z,1044.45
2022-09-21T01:00:00Z,1044.46
2022-09-21T02:00:00Z,1044.47
2022-09-21T03:00:00Z,1044.45
2022-09-21T04:00:00Z,1044.47
2022-09-21T05:00:00Z,1044.48
2022-09-21T06:00:00Z,1044.47
2022-09-21T07:00:00Z,1044.47
2022-09-21T08:00:00Z,1044.48
2022-09-21T09:00:00Z,1044.48
2022-09-21T10:00:00Z,1044.47
2022-09-21T11:00:00Z,1044.48
2022-09-21T12:00:00Z,1044.49
2022-09-21T13:00:00Z,1044.51
2022-09-21T14:00:00Z,1044.52
2022-09-21T15:00:00Z,1044.52
2022-09-21T16:00:00Z,1044.52
